1A_g_1	gi|322413478|gb|EFY04349.1|	65.4	104	36	0	1	312	41	144	3.3e-30	139.0
1A_g_1	gi|750280337|ref|WP_040565317.1|	65.4	104	36	0	1	312	63	166	3.3e-30	139.0
1A_g_1	gi|640555458|ref|WP_024987244.1|	60.6	104	41	0	1	312	58	161	3.3e-30	139.0
1A_g_1	gi|657669700|ref|WP_029472518.1|	65.4	104	36	0	1	312	63	166	3.3e-30	139.0
1A_g_4	gi|518933667|ref|WP_020089542.1|	95.8	96	4	0	7	294	582	677	8.4e-44	184.1
1A_g_4	gi|755588268|ref|WP_042521141.1|	83.7	98	15	1	1	294	580	676	1.3e-36	160.2
1A_g_4	gi|639187333|ref|WP_024526599.1|	83.7	98	15	1	1	294	580	676	1.3e-36	160.2
1A_g_4	gi|746033006|ref|WP_039105301.1|	83.7	98	15	1	1	294	580	676	1.3e-36	160.2
1A_g_4	gi|754298710|gb|KIO94423.1|	83.7	98	15	1	1	294	234	330	1.3e-36	160.2
1A_g_4	gi|757472792|ref|WP_042749454.1|	83.7	98	15	1	1	294	251	347	1.3e-36	160.2
1A_g_4	gi|757817204|ref|WP_043022239.1|	82.7	98	16	1	1	294	580	676	3.8e-36	158.7
1A_g_4	gi|545619020|ref|WP_021742727.1|	82.7	98	16	1	1	294	580	676	1.4e-35	156.8
1A_g_4	gi|499987616|ref|WP_011668334.1|	82.7	98	16	1	1	294	580	676	1.4e-35	156.8
1A_g_4	gi|505286884|ref|WP_015473986.1|	81.6	98	17	1	1	294	580	676	7.1e-35	154.5
1A_g_4	gi|639818784|ref|WP_024748222.1|	81.1	95	17	1	4	288	587	680	1.3e-33	150.2
1A_g_4	gi|736512964|ref|WP_034528968.1|	66.7	87	29	0	1	261	575	661	1.8e-25	123.2
1A_g_4	gi|489810660|ref|WP_003714515.1|	63.5	96	34	1	1	288	583	677	1.9e-24	119.8
1A_g_4	gi|489812104|ref|WP_003715952.1|	63.5	96	34	1	1	288	583	677	1.9e-24	119.8
1A_g_4	gi|736518617|ref|WP_034534430.1|	61.6	99	37	1	1	294	574	672	2.5e-24	119.4
1A_g_4	gi|736515690|ref|WP_034531553.1|	62.6	99	36	1	1	294	574	672	2.5e-24	119.4
1A_g_4	gi|489734056|ref|WP_003638152.1|	62.9	97	35	1	1	288	579	675	7.4e-24	117.9
1A_g_4	gi|339637212|emb|CCC16103.1|	62.9	97	35	1	1	288	579	675	7.4e-24	117.9
1A_g_4	gi|544928766|ref|WP_021337873.1|	62.9	97	35	1	1	288	579	675	7.4e-24	117.9
1A_g_4	gi|545604339|ref|WP_021730659.1|	61.9	97	36	1	1	288	579	675	7.4e-24	117.9
1A_g_4	gi|692528117|gb|KGH43398.1|	61.9	97	36	1	1	288	579	675	9.7e-24	117.5
1A_g_4	gi|505192933|ref|WP_015380035.1|	61.9	97	36	1	1	288	579	675	9.7e-24	117.5
1A_g_4	gi|544949320|ref|WP_021356126.1|	61.9	97	36	1	1	288	339	435	9.7e-24	117.5
1A_g_4	gi|489737244|ref|WP_003641339.1|	61.9	97	36	1	1	288	579	675	9.7e-24	117.5
1A_g_4	gi|564589095|gb|ETC81463.1|	61.9	97	36	1	1	288	498	594	9.7e-24	117.5
1A_g_5	gi|672806760|ref|XP_008858418.1|	57.0	100	42	1	1	297	591	690	7.2e-19	101.3
1A_g_5	gi|167389539|ref|XP_001738998.1|	56.0	100	43	1	1	297	591	690	1.6e-18	100.1
1A_g_5	gi|67481377|ref|XP_656038.1|	55.0	100	44	1	1	297	591	690	6.1e-18	98.2
1A_g_5	gi|471193407|ref|XP_004253756.1|	48.0	100	51	1	1	297	590	689	2.8e-15	89.4
1A_g_6	gi|763172296|ref|WP_044051947.1|	77.8	90	20	0	40	309	13	102	1.6e-32	146.7
1A_g_6	gi|347585505|gb|AEP01772.1|	77.8	90	20	0	40	309	33	122	1.6e-32	146.7
1A_g_6	gi|758896147|ref|WP_043052559.1|	77.8	90	20	0	40	309	13	102	1.6e-32	146.7
1A_g_6	gi|516120513|ref|WP_017551093.1|	77.8	90	20	0	40	309	33	122	1.6e-32	146.7
1A_g_6	gi|503625779|ref|WP_013859855.1|	76.7	90	21	0	40	309	33	122	2.0e-32	146.4
1A_g_6	gi|646857074|ref|WP_025601441.1|	73.3	90	24	0	40	309	33	122	1.0e-31	144.1
1A_g_6	gi|665942294|ref|WP_031308340.1|	76.7	90	21	0	40	309	33	122	1.0e-31	144.1
1A_g_6	gi|654961954|ref|WP_028411743.1|	73.3	90	24	0	40	309	33	122	1.0e-31	144.1
1A_g_6	gi|559167111|gb|ESU30743.1|	76.7	90	21	0	40	309	40	129	1.0e-31	144.1
1A_g_6	gi|736634585|ref|WP_034642532.1|	73.6	91	24	0	40	312	35	125	1.0e-31	144.1
1A_g_6	gi|754570779|ref|WP_041964093.1|	76.7	90	21	0	40	309	33	122	1.0e-31	144.1
1A_g_6	gi|647635097|ref|WP_025907859.1|	71.1	90	26	0	40	309	33	122	1.3e-31	143.7
1A_g_6	gi|651532994|ref|WP_026563394.1|	73.6	91	24	0	40	312	33	123	1.3e-31	143.7
1A_g_6	gi|751629772|ref|WP_041097581.1|	71.1	90	26	0	43	312	34	123	1.7e-31	143.3
1A_g_6	gi|647312555|ref|WP_025750622.1|	73.3	90	24	0	40	309	33	122	2.3e-31	142.9
1A_g_6	gi|502850169|ref|WP_013085145.1|	73.3	90	24	0	40	309	33	122	2.3e-31	142.9
1A_g_6	gi|489442083|ref|WP_003347544.1|	72.2	90	25	0	40	309	33	122	3.0e-31	142.5
1A_g_6	gi|345442413|gb|AEN87430.1|	73.3	90	24	0	40	309	12	101	3.0e-31	142.5
1A_g_6	gi|502824405|ref|WP_013059381.1|	73.3	90	24	0	40	309	33	122	3.0e-31	142.5
1A_g_6	gi|763021517|ref|WP_043905677.1|	70.3	91	27	0	40	312	33	123	3.0e-31	142.5
1A_g_6	gi|749579788|ref|WP_040207740.1|	72.5	91	25	0	40	312	33	123	3.0e-31	142.5
1A_g_6	gi|764496077|ref|WP_044393049.1|	74.4	90	23	0	40	309	33	122	3.0e-31	142.5
1A_g_6	gi|757772434|ref|WP_042991862.1|	73.3	90	24	0	40	309	33	122	3.0e-31	142.5
1A_g_6	gi|490573420|ref|WP_004438440.1|	70.3	91	27	0	40	312	33	123	3.9e-31	142.1
1A_g_6	gi|740756556|ref|WP_038541840.1|	71.4	91	26	0	40	312	33	123	3.9e-31	142.1
1A_g_7	gi|516804665|ref|WP_018109503.1|	99.5	191	1	0	1	573	423	613	2.4e-103	382.9
1A_g_7	gi|493796269|ref|WP_006744283.1|	96.3	190	7	0	1	570	423	612	3.2e-100	372.5
1A_g_7	gi|492267501|ref|WP_005794074.1|	65.3	190	66	0	1	570	423	612	3.2e-68	266.2
1A_g_7	gi|492742115|ref|WP_005944279.1|	65.3	190	66	0	1	570	423	612	3.2e-68	266.2
1A_g_7	gi|492288099|ref|WP_005799729.1|	65.3	190	66	0	1	570	423	612	3.2e-68	266.2
1A_g_7	gi|505345352|ref|WP_015532454.1|	64.7	190	67	0	1	570	423	612	9.5e-68	264.6
1A_g_7	gi|494608279|ref|WP_007366526.1|	64.7	190	67	0	1	570	423	612	1.2e-67	264.2
1A_g_7	gi|495921007|ref|WP_008645586.1|	64.7	190	67	0	1	570	423	612	1.2e-67	264.2
1A_g_7	gi|363408597|gb|AEW22283.1|	64.7	190	67	0	1	570	427	616	1.2e-67	264.2
1A_g_7	gi|695469832|ref|WP_032569259.1|	63.7	190	69	0	1	570	336	525	2.0e-65	256.9
1A_g_7	gi|270274495|gb|EFA20356.1|	63.7	190	69	0	1	570	439	628	2.0e-65	256.9
1A_g_7	gi|496418306|ref|WP_009127153.1|	63.7	190	69	0	1	570	423	612	2.0e-65	256.9
1A_g_7	gi|763200847|ref|WP_044075064.1|	63.7	190	69	0	1	570	423	612	2.0e-65	256.9
1A_g_7	gi|490421615|ref|WP_004293868.1|	63.7	190	69	0	1	570	423	612	2.0e-65	256.9
1A_g_7	gi|755585780|ref|WP_042520198.1|	63.7	190	69	0	1	570	423	612	2.0e-65	256.9
1A_g_7	gi|695591699|ref|WP_032602870.1|	63.7	190	69	0	1	570	423	612	2.0e-65	256.9
1A_g_7	gi|517506260|ref|WP_018676468.1|	63.7	190	69	0	1	570	423	612	2.0e-65	256.9
1A_g_7	gi|596062637|gb|EXZ31393.1|	63.7	190	69	0	1	570	333	522	2.0e-65	256.9
1A_g_7	gi|739005864|ref|WP_036887565.1|	63.2	190	70	0	1	570	423	612	2.6e-65	256.5
1A_g_7	gi|580768|emb|CAA79727.1|	63.2	190	70	0	1	570	439	628	2.6e-65	256.5
1A_g_7	gi|695511557|ref|WP_032586805.1|	63.2	190	70	0	1	570	135	324	2.6e-65	256.5
1A_g_7	gi|739050045|ref|WP_036926136.1|	63.2	190	70	0	1	570	423	612	2.6e-65	256.5
1A_g_7	gi|488624287|ref|WP_002560998.1|	63.2	190	70	0	1	570	423	612	2.6e-65	256.5
1A_g_7	gi|763207554|ref|WP_044080776.1|	63.2	190	70	0	1	570	423	612	2.6e-65	256.5
1A_g_7	gi|763198253|ref|WP_044073065.1|	63.7	190	69	0	1	570	423	612	2.6e-65	256.5
1A_g_8	gi|494121771|ref|WP_007061548.1|	74.3	113	29	0	1	339	3	115	9.9e-44	184.1
1A_g_8	gi|652487447|ref|WP_026882013.1|	74.3	113	29	0	1	339	3	115	3.2e-42	179.1
1A_g_8	gi|565894461|ref|WP_023974204.1|	52.2	115	55	0	4	348	4	118	3.8e-27	129.0
1A_g_8	gi|748201209|ref|WP_039772139.1|	52.2	115	55	0	4	348	4	118	3.8e-27	129.0
1A_g_8	gi|515778861|ref|WP_017211461.1|	52.2	115	55	0	4	348	4	118	3.8e-27	129.0
1A_g_8	gi|497762007|ref|WP_010076191.1|	50.9	110	54	0	10	339	6	115	6.4e-27	128.3
1A_g_8	gi|494120844|ref|WP_007060622.1|	51.3	115	56	0	4	348	4	118	6.4e-27	128.3
1A_g_8	gi|567939747|ref|WP_024040356.1|	51.3	115	56	0	4	348	4	118	1.1e-26	127.5
1A_g_8	gi|652494943|ref|WP_026889413.1|	51.3	115	56	0	4	348	4	118	5.4e-26	125.2
1A_g_8	gi|754478040|ref|WP_041895310.1|	49.6	115	58	0	4	348	4	118	1.6e-25	123.6
1A_g_8	gi|500664326|ref|WP_011968765.1|	49.6	115	58	0	4	348	4	118	2.7e-25	122.9
1A_g_8	gi|505317595|ref|WP_015504697.1|	53.2	111	52	0	13	345	8	118	4.6e-25	122.1
1A_g_8	gi|752805279|ref|WP_041444705.1|	51.8	112	54	0	4	339	4	115	4.6e-25	122.1
1A_g_8	gi|324964833|gb|ADY55612.1|	51.8	112	54	0	4	339	5	116	4.6e-25	122.1
1A_g_8	gi|548650355|ref|WP_022533051.1|	53.2	111	52	0	13	345	8	118	4.6e-25	122.1
1A_g_8	gi|612741957|gb|EZT56755.1|	50.9	112	55	0	4	339	2	113	4.6e-25	122.1
1A_g_8	gi|686347228|ref|WP_031887195.1|	50.9	112	55	0	4	339	4	115	4.6e-25	122.1
1A_g_8	gi|686345917|ref|WP_031886480.1|	50.9	112	55	0	4	339	4	115	4.6e-25	122.1
1A_g_8	gi|613236718|gb|EZY43030.1|	50.9	112	55	0	4	339	2	113	4.6e-25	122.1
1A_g_8	gi|551004013|ref|WP_022748714.1|	47.3	112	59	0	13	348	7	118	7.8e-25	121.3
1A_g_8	gi|544868874|ref|WP_021282379.1|	48.7	113	58	0	4	342	4	116	1.7e-24	120.2
1A_g_8	gi|521283804|ref|WP_020448072.1|	47.0	115	61	0	4	348	3	117	2.3e-24	119.8
1A_g_8	gi|495702243|ref|WP_008426822.1|	47.8	115	60	0	4	348	4	118	3.0e-24	119.4
1A_g_8	gi|488272570|ref|WP_002343778.1|	50.0	112	56	0	4	339	4	115	3.9e-24	119.0
1A_g_8	gi|742917635|ref|WP_039022990.1|	47.8	113	59	0	1	339	3	115	1.5e-23	117.1
1A_g_9	gi|497394894|ref|WP_009709107.1|	71.6	169	48	0	1	507	247	415	4.4e-64	252.3
1A_g_9	gi|550989035|ref|WP_022736467.1|	72.5	171	47	0	1	513	249	419	1.7e-63	250.4
1A_g_9	gi|696568489|ref|WP_033100234.1|	71.3	171	49	0	1	513	249	419	2.8e-63	249.6
1A_g_9	gi|765315041|ref|WP_044642466.1|	70.2	171	51	0	1	513	244	414	7.0e-62	245.0
1A_g_9	gi|740149877|ref|WP_037994981.1|	67.8	171	55	0	1	513	248	418	2.7e-61	243.0
1A_g_9	gi|655369634|ref|WP_028775473.1|	69.0	171	53	0	1	513	249	419	1.0e-60	241.1
1A_g_9	gi|497357563|ref|WP_009671776.1|	70.0	170	51	0	1	510	249	418	1.7e-60	240.4
1A_g_9	gi|754871827|ref|WP_042232442.1|	69.4	170	52	0	1	510	249	418	3.8e-60	239.2
1A_g_9	gi|737312394|ref|WP_035295246.1|	69.8	169	51	0	1	507	249	417	8.5e-60	238.0
1A_g_9	gi|656062149|ref|WP_029099943.1|	69.8	169	51	0	1	507	249	417	8.5e-60	238.0
1A_g_9	gi|489481287|ref|WP_003386269.1|	69.2	169	52	0	1	507	249	417	1.9e-59	236.9
1A_g_9	gi|516365858|ref|WP_017755891.1|	70.6	170	50	0	1	510	249	418	2.5e-59	236.5
1A_g_9	gi|754835470|ref|WP_042197489.1|	69.0	171	53	0	1	513	251	421	3.2e-59	236.1
1A_g_9	gi|754846508|ref|WP_042207703.1|	68.4	171	54	0	1	513	251	421	3.2e-59	236.1
1A_g_9	gi|518250445|ref|WP_019420653.1|	67.6	170	55	0	1	510	252	421	4.2e-59	235.7
1A_g_9	gi|748617797|ref|WP_039875975.1|	69.0	171	53	0	1	513	251	421	4.2e-59	235.7
1A_g_9	gi|489431098|ref|WP_003336681.1|	69.2	169	52	0	1	507	249	417	5.5e-59	235.3
1A_g_9	gi|749851381|ref|WP_040304837.1|	69.4	170	52	0	1	510	249	418	5.5e-59	235.3
1A_g_9	gi|670464673|ref|WP_031413454.1|	69.2	169	52	0	1	507	249	417	5.5e-59	235.3
1A_g_9	gi|489437127|ref|WP_003342637.1|	69.2	169	52	0	1	507	249	417	5.5e-59	235.3
1A_g_9	gi|542055350|gb|ERI06883.1|	69.4	170	52	0	1	510	238	407	5.5e-59	235.3
1A_g_9	gi|493726259|ref|WP_006675622.1|	67.1	170	56	0	1	510	252	421	5.5e-59	235.3
1A_g_9	gi|503683689|ref|WP_013917765.1|	67.5	169	55	0	1	507	250	418	9.4e-59	234.6
1A_g_9	gi|517503114|ref|WP_018673322.1|	68.6	169	53	0	1	507	249	417	1.2e-58	234.2
1A_g_9	gi|750672602|ref|WP_040948418.1|	67.1	170	56	0	1	510	249	418	1.2e-58	234.2
1A_g_10	gi|488935644|ref|WP_002846719.1|	74.1	108	28	0	1	324	36	143	2.1e-40	172.9
1A_g_10	gi|488933182|ref|WP_002844257.1|	74.1	108	28	0	1	324	36	143	2.1e-40	172.9
1A_g_10	gi|653150383|ref|WP_027399541.1|	75.0	108	27	0	1	324	36	143	2.8e-40	172.6
1A_g_10	gi|553311315|ref|WP_023056291.1|	70.4	108	32	0	1	324	36	143	3.1e-39	169.1
1A_g_10	gi|490961289|ref|WP_004823102.1|	69.4	108	33	0	1	324	36	143	7.5e-38	164.5
1A_g_10	gi|681104700|emb|CDZ74959.1|	68.5	108	34	0	1	324	36	143	1.3e-37	163.7
1A_g_10	gi|496373154|ref|WP_009082144.1|	66.4	107	36	0	4	324	37	143	3.7e-37	162.2
1A_g_10	gi|304551136|gb|EFM39103.1|	66.4	107	36	0	4	324	50	156	3.7e-37	162.2
1A_g_10	gi|750141151|ref|WP_040445229.1|	66.4	107	36	0	4	324	37	143	3.7e-37	162.2
1A_g_10	gi|497212659|ref|WP_009526921.1|	64.5	107	38	0	4	324	37	143	8.3e-37	161.0
1A_g_10	gi|545417006|ref|WP_021655933.1|	71.3	108	31	0	1	324	35	142	1.4e-36	160.2
1A_g_10	gi|492764249|ref|WP_005956400.1|	66.7	108	36	0	1	324	36	143	1.9e-36	159.8
1A_g_10	gi|736412224|ref|WP_034434744.1|	69.4	108	33	0	1	324	30	137	1.9e-36	159.8
1A_g_10	gi|662067631|ref|WP_030032644.1|	69.4	108	33	0	1	324	36	143	3.2e-36	159.1
1A_g_10	gi|500994966|ref|WP_012048439.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_10	gi|497211384|ref|WP_009525646.1|	63.6	107	39	0	4	324	37	143	5.4e-36	158.3
1A_g_10	gi|501049544|ref|WP_012101219.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_10	gi|497214552|ref|WP_009528814.1|	63.6	107	39	0	4	324	37	143	5.4e-36	158.3
1A_g_10	gi|489454141|ref|WP_003359438.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_10	gi|489591156|ref|WP_003495600.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_10	gi|489456547|ref|WP_003361803.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_10	gi|497216835|ref|WP_009531097.1|	63.6	107	39	0	4	324	37	143	5.4e-36	158.3
1A_g_10	gi|489493985|ref|WP_003398909.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_10	gi|696533086|ref|WP_033066564.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_10	gi|489491323|ref|WP_003396272.1|	69.4	108	33	0	1	324	36	143	5.4e-36	158.3
1A_g_11	gi|740152513|ref|WP_037996896.1|	53.5	99	46	0	1	297	319	417	2.6e-21	109.4
1A_g_11	gi|497394519|ref|WP_009708732.1|	55.1	98	44	0	1	294	318	415	1.7e-20	106.7
1A_g_11	gi|655370002|ref|WP_028775825.1|	56.8	95	41	0	13	297	322	416	2.9e-20	105.9
1A_g_11	gi|765315581|ref|WP_044643006.1|	48.5	97	50	0	1	291	305	401	2.7e-18	99.4
1A_g_11	gi|550992803|ref|WP_022737603.1|	52.5	99	47	0	1	297	318	416	7.9e-18	97.8
1A_g_11	gi|696567915|ref|WP_033099667.1|	51.5	99	48	0	1	297	318	416	5.1e-17	95.1
1A_g_11	gi|489480802|ref|WP_003385784.1|	49.5	97	49	0	1	291	318	414	6.3e-15	88.2
1A_g_11	gi|640551776|ref|WP_024983818.1|	49.5	97	49	0	1	291	318	414	8.2e-15	87.8
1A_g_11	gi|745776806|ref|WP_039071450.1|	49.5	97	49	0	1	291	318	414	8.2e-15	87.8
1A_g_11	gi|559038051|ref|WP_023557076.1|	47.4	95	50	0	1	285	318	412	1.4e-14	87.0
1A_g_11	gi|751578199|ref|WP_041046918.1|	52.3	86	41	0	25	282	329	414	1.8e-14	86.7
1A_g_11	gi|495062054|ref|WP_007786885.1|	46.3	95	51	0	1	285	319	413	6.9e-14	84.7
1A_g_11	gi|651510042|ref|WP_026557306.1|	46.3	95	51	0	1	285	319	413	6.9e-14	84.7
1A_g_11	gi|492405702|ref|WP_005834097.1|	46.3	95	51	0	1	285	319	413	6.9e-14	84.7
1A_g_11	gi|452990333|emb|CCQ98555.1|	46.3	95	50	1	1	285	322	415	9.1e-14	84.3
1A_g_11	gi|655938365|ref|WP_028986617.1|	46.3	95	50	1	1	285	319	412	9.1e-14	84.3
1A_g_11	gi|648442513|ref|WP_026134264.1|	47.4	95	50	0	1	285	319	413	1.2e-13	84.0
1A_g_11	gi|653174931|ref|WP_027417893.1|	46.9	96	50	1	1	288	318	412	1.2e-13	84.0
1A_g_11	gi|754114066|ref|WP_041749485.1|	46.3	95	51	0	1	285	319	413	1.5e-13	83.6
1A_g_11	gi|648261990|ref|WP_026043139.1|	46.3	95	51	0	1	285	319	413	1.5e-13	83.6
1A_g_11	gi|226095933|dbj|BAH44375.1|	46.3	95	51	0	1	285	322	416	1.5e-13	83.6
1A_g_11	gi|494993147|ref|WP_007719163.1|	45.3	95	52	0	1	285	319	413	3.4e-13	82.4
1A_g_11	gi|653140951|ref|WP_027390247.1|	47.9	96	48	2	1	285	317	411	3.4e-13	82.4
1A_g_11	gi|489813875|ref|WP_003717718.1|	44.3	97	52	1	1	285	317	413	3.4e-13	82.4
1A_g_11	gi|749576574|ref|WP_040205053.1|	43.2	95	54	0	13	297	323	417	4.5e-13	82.0
1A_g_12	gi|651590442|ref|WP_026585422.1|	83.8	130	21	0	1	390	214	343	2.3e-57	229.6
1A_g_12	gi|317396185|gb|EFV76904.1|	82.3	130	23	0	1	390	211	340	3.0e-57	229.2
1A_g_12	gi|518212468|ref|WP_019382676.1|	82.3	130	23	0	1	390	214	343	3.0e-57	229.2
1A_g_12	gi|737347195|ref|WP_035329468.1|	81.5	130	24	0	1	390	214	343	1.9e-56	226.5
1A_g_12	gi|651520395|ref|WP_026560059.1|	81.4	129	24	0	4	390	215	343	2.8e-55	222.6
1A_g_12	gi|737693694|ref|WP_035662693.1|	81.4	129	24	0	4	390	214	342	2.8e-55	222.6
1A_g_12	gi|498335705|ref|WP_010649861.1|	80.8	130	25	0	1	390	215	344	1.1e-54	220.7
1A_g_12	gi|484576751|gb|AGK53549.1|	79.2	130	27	0	1	390	220	349	1.4e-54	220.3
1A_g_12	gi|751191227|gb|KIL76404.1|	79.2	130	27	0	1	390	206	335	1.4e-54	220.3
1A_g_12	gi|751627365|ref|WP_041095178.1|	79.2	130	27	0	1	390	215	344	1.4e-54	220.3
1A_g_12	gi|753824799|ref|WP_041580423.1|	79.2	130	27	0	1	390	214	343	1.4e-54	220.3
1A_g_12	gi|654945201|ref|WP_028395366.1|	79.2	130	27	0	1	390	214	343	2.4e-54	219.5
1A_g_12	gi|568806309|dbj|GAE28125.1|	79.1	129	27	0	4	390	166	294	6.9e-54	218.0
1A_g_12	gi|518225297|ref|WP_019395505.1|	80.0	130	26	0	1	390	214	343	6.9e-54	218.0
1A_g_12	gi|748816798|ref|WP_040057846.1|	80.0	130	26	0	1	390	214	343	6.9e-54	218.0
1A_g_12	gi|749577646|ref|WP_040205845.1|	80.0	130	26	0	1	390	214	343	6.9e-54	218.0
1A_g_12	gi|651573207|ref|WP_026573795.1|	78.3	129	28	0	4	390	215	343	1.5e-53	216.9
1A_g_12	gi|741866246|gb|KIA66969.1|	76.2	130	31	0	1	390	206	335	2.0e-53	216.5
1A_g_12	gi|746178924|ref|WP_039238547.1|	76.2	130	31	0	1	390	215	344	2.0e-53	216.5
1A_g_12	gi|747206669|gb|KIG06683.1|	76.2	130	31	0	1	390	206	335	2.6e-53	216.1
1A_g_12	gi|748788497|ref|WP_040036871.1|	76.2	130	31	0	1	390	215	344	2.6e-53	216.1
1A_g_12	gi|755109228|ref|WP_042459970.1|	77.5	129	29	0	4	390	215	343	2.6e-53	216.1
1A_g_12	gi|516364437|ref|WP_017754470.1|	76.9	130	30	0	1	390	214	343	7.6e-53	214.5
1A_g_12	gi|737536030|ref|WP_035509752.1|	77.7	130	29	0	1	390	214	343	7.6e-53	214.5
1A_g_12	gi|651548795|ref|WP_026567097.1|	76.2	130	31	0	1	390	214	343	1.7e-52	213.4
1A_g_13	gi|671575286|ref|WP_031554573.1|	87.9	107	13	0	1	321	648	754	9.4e-49	200.7
1A_g_13	gi|656253442|ref|WP_029199851.1|	87.9	107	13	0	1	321	648	754	9.4e-49	200.7
1A_g_13	gi|546363825|ref|WP_021850317.1|	86.9	107	14	0	1	321	648	754	2.1e-48	199.5
1A_g_13	gi|764932511|ref|WP_044503037.1|	87.9	107	13	0	1	321	648	754	8.0e-48	197.6
1A_g_13	gi|546349244|ref|WP_021840517.1|	85.0	107	16	0	1	321	647	753	7.4e-46	191.0
1A_g_13	gi|740456400|ref|WP_038288050.1|	84.9	106	16	0	4	321	651	756	1.3e-45	190.3
1A_g_13	gi|544363132|gb|ERL21349.1|	84.9	106	16	0	4	321	649	754	8.2e-45	187.6
1A_g_13	gi|738699927|ref|WP_036598809.1|	84.9	106	16	0	4	321	648	753	8.2e-45	187.6
1A_g_13	gi|496510457|ref|WP_009218740.1|	80.4	107	21	0	1	321	648	754	9.1e-44	184.1
1A_g_13	gi|502703241|ref|WP_012938521.1|	80.4	107	21	0	1	321	648	754	1.2e-43	183.7
1A_g_13	gi|736769980|ref|WP_034773404.1|	79.4	107	22	0	1	321	643	749	1.7e-42	179.9
1A_g_13	gi|383303385|gb|EIC94837.1|	79.4	107	22	0	1	321	632	738	1.7e-42	179.9
1A_g_13	gi|497347877|ref|WP_009662090.1|	79.4	107	22	0	1	321	648	754	1.7e-42	179.9
1A_g_13	gi|696571920|ref|WP_033103553.1|	78.0	109	22	1	1	321	655	763	5.0e-42	178.3
1A_g_13	gi|493579021|ref|WP_006532114.1|	77.6	107	23	1	1	321	644	749	4.2e-41	175.3
1A_g_13	gi|736874541|ref|WP_034874183.1|	76.1	109	24	1	1	321	643	751	5.5e-41	174.9
1A_g_13	gi|654498955|ref|WP_027968726.1|	76.6	107	24	1	1	321	644	749	1.6e-40	173.3
1A_g_13	gi|746444429|ref|WP_039484410.1|	76.1	109	23	2	1	321	647	754	2.7e-40	172.6
1A_g_13	gi|746474341|ref|WP_039512522.1|	76.1	109	23	2	1	321	647	754	2.7e-40	172.6
1A_g_13	gi|503002039|ref|WP_013237015.1|	72.9	107	29	0	1	321	644	750	3.6e-40	172.2
1A_g_13	gi|545437072|ref|WP_021674871.1|	74.3	109	26	1	1	321	644	752	4.7e-40	171.8
